gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
ok,0.5220621228218079,0.9676860570907593,0.5719060897827148,0.9130645394325256,0.6039111018180847,0.8364521861076355,0.6366943717002869,0.7907630205154419,0.6650976538658142,0.7472615242004395,0.5384759902954102,0.7599931955337524,0.5859270095825195,0.6988632678985596,0.6232655048370361,0.7004939913749695,0.651936948299408,0.7197918891906738,0.5224881768226624,0.759985625743866,0.5590623021125793,0.6701479554176331,0.5977326035499573,0.6385324001312256,0.6330708265304565,0.6324580907821655,0.5133074522018433,0.7750830054283142,0.5425883531570435,0.6822106242179871,0.5767075419425964,0.6396159529685974,0.6081661581993103,0.6184886693954468,0.5144144892692566,0.796851396560669,0.537802517414093,0.7263060808181763,0.5597041249275208,0.6821175217628479,0.5829182267189026,0.6510973572731018
ok,0.2821451723575592,0.9225749969482422,0.31740930676460266,0.8875341415405273,0.34408628940582275,0.83332359790802,0.3684070110321045,0.790473461151123,0.3868268132209778,0.7525429129600525,0.31891822814941406,0.7714442610740662,0.3394828140735626,0.7244439125061035,0.3600338101387024,0.7237185835838318,0.37683916091918945,0.7357787489891052,0.30118829011917114,0.7625239491462708,0.3108528256416321,0.6973971128463745,0.3189668655395508,0.6547739505767822,0.32505500316619873,0.6184129118919373,0.28363317251205444,0.7690437436103821,0.28404828906059265,0.7057489156723022,0.2856872081756592,0.6617162823677063,0.2891441881656647,0.623562216758728,0.26600182056427,0.7860420346260071,0.2679813802242279,0.7348942756652832,0.27033570408821106,0.6993811130523682,0.274753600358963,0.6670046448707581
ok,0.052130162715911865,0.45392075181007385,0.10433411598205566,0.4281601309776306,0.15457820892333984,0.3820268511772156,0.19757694005966187,0.35239025950431824,0.23158535361289978,0.3179745376110077,0.13492904603481293,0.28713342547416687,0.17849984765052795,0.24589259922504425,0.20619899034500122,0.2645651698112488,0.2239322066307068,0.29350483417510986,0.11913357675075531,0.2695007622241974,0.1518070250749588,0.19861328601837158,0.17607271671295166,0.14966796338558197,0.1947353184223175,0.10598760843276978,0.09786142408847809,0.2712782323360443,0.11953102052211761,0.19316980242729187,0.13502107560634613,0.136535182595253,0.15003769099712372,0.08714792132377625,0.07286051660776138,0.2858704626560211,0.09185847640037537,0.22395004332065582,0.10681715607643127,0.18244585394859314,0.12242579460144043,0.14693361520767212
ok,0.06414026767015457,0.496440589427948,0.12015130370855331,0.46788138151168823,0.17014062404632568,0.4113296866416931,0.20790258049964905,0.36316031217575073,0.22706979513168335,0.3164321482181549,0.1669403612613678,0.32116609811782837,0.20060136914253235,0.26150068640708923,0.2164403200149536,0.26358065009117126,0.2221197485923767,0.28778892755508423,0.13511882722377777,0.2943383753299713,0.15640296041965485,0.20395851135253906,0.16831529140472412,0.14615358412265778,0.1769493669271469,0.09533371031284332,0.10060527175664902,0.2919999957084656,0.10476556420326233,0.2013779878616333,0.10626295953989029,0.13906049728393555,0.1090068370103836,0.08591586351394653,0.06377357244491577,0.3056783080101013,0.07066527009010315,0.23090356588363647,0.07538780570030212,0.17846685647964478,0.08157429099082947,0.1297769397497177
ok,0.10319965332746506,0.5195211172103882,0.16720710694789886,0.4819619059562683,0.21687676012516022,0.4220888018608093,0.25920042395591736,0.37743744254112244,0.2900787889957428,0.3306919038295746,0.19149622321128845,0.3308054804801941,0.23223420977592468,0.28256604075431824,0.26099058985710144,0.28963086009025574,0.2850331664085388,0.3080846667289734,0.17147523164749146,0.30999159812927246,0.20188726484775543,0.2281760275363922,0.2312088906764984,0.18342149257659912,0.26055896282196045,0.15227916836738586,0.14567072689533234,0.30791521072387695,0.17033272981643677,0.22822314500808716,0.1985096037387848,0.18371780216693878,0.229264497756958,0.15175528824329376,0.1182485967874527,0.31793272495269775,0.13591089844703674,0.25076285004615784,0.15780699253082275,0.2113920897245407,0.18444038927555084,0.18295422196388245
ok,0.4885197579860687,0.5856932997703552,0.5666583776473999,0.5415968894958496,0.6102306842803955,0.48467886447906494,0.6548346877098083,0.4512448012828827,0.6955863833427429,0.41555607318878174,0.549707293510437,0.3664606511592865,0.62515789270401,0.331119179725647,0.6674057245254517,0.35491782426834106,0.6926554441452026,0.3877357542514801,0.5356436371803284,0.3541637659072876,0.6089233160018921,0.2775658965110779,0.6647292971611023,0.24331925809383392,0.712619960308075,0.22913798689842224,0.5285845398902893,0.3659835159778595,0.5976241827011108,0.27599453926086426,0.6500552892684937,0.23618768155574799,0.6937035918235779,0.2152794748544693,0.5363700985908508,0.39163848757743835,0.5894811749458313,0.3127450942993164,0.6281734108924866,0.27000895142555237,0.6646238565444946,0.24346241354942322
ok,0.47642210125923157,0.6070465445518494,0.5428285598754883,0.5694594383239746,0.5943323373794556,0.5089930295944214,0.6402619481086731,0.4571836590766907,0.6747171878814697,0.40336745977401733,0.5568541884422302,0.41133546829223633,0.6031728982925415,0.35655298829078674,0.639033854007721,0.35906365513801575,0.6666096448898315,0.37851908802986145,0.5342510342597961,0.38464605808258057,0.567674994468689,0.30131226778030396,0.6077559590339661,0.2524034082889557,0.6454592347145081,0.21089522540569305,0.5061778426170349,0.3792138397693634,0.522973895072937,0.27881214022636414,0.5500089526176453,0.21163688600063324,0.5786332488059998,0.15796157717704773,0.4758318066596985,0.38939908146858215,0.4737517237663269,0.3060872554779053,0.4790407121181488,0.24123358726501465,0.4887203276157379,0.18550843000411987
ok,0.4828224182128906,0.6783645153045654,0.5437059998512268,0.646619439125061,0.5883365869522095,0.6051901578903198,0.6291744112968445,0.5803913474082947,0.6627300977706909,0.5446937680244446,0.5554612278938293,0.49669793248176575,0.6067676544189453,0.4596824645996094,0.639420747756958,0.4826323986053467,0.6606792211532593,0.5187518000602722,0.5459226965904236,0.4829992353916168,0.5871996283531189,0.40562403202056885,0.626980185508728,0.3650965690612793,0.6607285141944885,0.3396822214126587,0.5302343368530273,0.48869162797927856,0.5625078678131104,0.39718571305274963,0.5913426280021667,0.33822405338287354,0.6190257668495178,0.2935173809528351,0.5123096704483032,0.5076029300689697,0.534702479839325,0.44299107789993286,0.5576006174087524,0.39706626534461975,0.5818998217582703,0.3599388003349304
ok,0.4609881639480591,0.6836225986480713,0.5097167491912842,0.6427662372589111,0.5476483106613159,0.5837685465812683,0.5824851989746094,0.541849672794342,0.6117897629737854,0.4967135787010193,0.5037047266960144,0.4932331442832947,0.5422323346138,0.44194239377975464,0.5747175812721252,0.45317572355270386,0.5981753468513489,0.47680187225341797,0.48719748854637146,0.47636276483535767,0.5080713033676147,0.3936391770839691,0.5369131565093994,0.3455171287059784,0.5631330609321594,0.3101082146167755,0.46771538257598877,0.4817143380641937,0.4738472104072571,0.38915586471557617,0.48820310831069946,0.32707810401916504,0.5053998231887817,0.27727723121643066,0.44874268770217896,0.5025186538696289,0.448434978723526,0.43039774894714355,0.4534498453140259,0.3769790530204773,0.46172499656677246,0.33215153217315674
ok,0.6939505934715271,0.7207790613174438,0.6258933544158936,0.6886519193649292,0.5713188052177429,0.6310599446296692,0.5276249647140503,0.5907837152481079,0.48769763112068176,0.5557214021682739,0.584588885307312,0.5175876617431641,0.535748302936554,0.45995333790779114,0.507488489151001,0.4859960079193115,0.49369654059410095,0.522990345954895,0.606306254863739,0.4903065264225006,0.5776317715644836,0.39929014444351196,0.5456687808036804,0.34662237763404846,0.5179823040962219,0.3062151074409485,0.634128987789154,0.49003297090530396,0.6324740052223206,0.39367085695266724,0.6201171875,0.3309839963912964,0.6065105199813843,0.2787245810031891,0.6617410182952881,0.5107302069664001,0.6705474853515625,0.4332304000854492,0.6698147058486938,0.37672194838523865,0.6661350131034851,0.3250632882118225
ok,0.7519015073776245,0.7036042809486389,0.6841212511062622,0.6717585325241089,0.6277250051498413,0.6078481674194336,0.5858078002929688,0.5616793632507324,0.5496891140937805,0.513515055179596,0.6406607627868652,0.49719473719596863,0.6030628085136414,0.43466266989707947,0.5763283967971802,0.44883814454078674,0.5564548969268799,0.47764694690704346,0.6637506484985352,0.47589313983917236,0.6359999775886536,0.38746947050094604,0.5996278524398804,0.34946632385253906,0.5637349486351013,0.3280748426914215,0.6930060386657715,0.47705960273742676,0.6701940894126892,0.38528090715408325,0.6376228332519531,0.3441770374774933,0.604123592376709,0.31998318433761597,0.7230883836746216,0.49438196420669556,0.7074260711669922,0.41779905557632446,0.6837703585624695,0.37346553802490234,0.6555020809173584,0.34046003222465515
ok,0.7638950943946838,0.7131465673446655,0.7040942907333374,0.6522342562675476,0.6665036082267761,0.5644420385360718,0.6414816975593567,0.4961612820625305,0.6301174163818359,0.4280145466327667,0.7123910784721375,0.46520116925239563,0.6954147815704346,0.38651716709136963,0.6664097309112549,0.38201141357421875,0.6421164274215698,0.3971019387245178,0.7447080016136169,0.45361649990081787,0.7417022585868835,0.3572951555252075,0.7206773161888123,0.30093279480934143,0.6970452070236206,0.2570270001888275,0.7760350704193115,0.46673139929771423,0.7794432044029236,0.37112757563591003,0.7647367715835571,0.31178146600723267,0.744955837726593,0.26331737637519836,0.8034934997558594,0.4953823983669281,0.8110535740852356,0.4146000146865845,0.8049973845481873,0.3594745099544525,0.7920964956283569,0.3091282248497009
ok,0.7106152176856995,0.656718373298645,0.6427344679832458,0.6505935192108154,0.5777272582054138,0.6114439368247986,0.5290080904960632,0.5791513323783875,0.4865424633026123,0.5433042049407959,0.5703757405281067,0.5017027854919434,0.5268592238426208,0.45081838965415955,0.5042849779129028,0.4718894362449646,0.4918844997882843,0.5064566135406494,0.5857344269752502,0.47245049476623535,0.5441158413887024,0.39544957876205444,0.5025187134742737,0.3667166233062744,0.46470069885253906,0.3530798554420471,0.6103159785270691,0.4617823362350464,0.5725247859954834,0.3826732635498047,0.5350756645202637,0.3507090210914612,0.4995742440223694,0.3351709246635437,0.63826584815979,0.4638805389404297,0.6088494062423706,0.39781469106674194,0.5785223245620728,0.36362698674201965,0.5458972454071045,0.3409262001514435
ok,0.632627546787262,0.7365954518318176,0.5703142285346985,0.7362233996391296,0.5198768973350525,0.7139555215835571,0.4821309447288513,0.7080557346343994,0.4451277256011963,0.6955562829971313,0.5108847618103027,0.6220366358757019,0.4665576219558716,0.6083328723907471,0.4472159445285797,0.6384585499763489,0.43809279799461365,0.6726792454719543,0.5155259370803833,0.6047428846359253,0.4670010805130005,0.5572468042373657,0.4267095923423767,0.5472760796546936,0.39532795548439026,0.5470242500305176,0.5258952975273132,0.6003117561340332,0.48003658652305603,0.5433703660964966,0.4416258633136749,0.5287902355194092,0.4127289056777954,0.5268042087554932,0.5361390113830566,0.6062920093536377,0.4992489814758301,0.5543504953384399,0.466997891664505,0.5366382002830505,0.43777647614479065,0.533150315284729
ok,0.799159049987793,0.8179996609687805,0.6846551299095154,0.7667523622512817,0.5870023369789124,0.6623744964599609,0.5144084095954895,0.592606246471405,0.4464614689350128,0.5208752751350403,0.6050442457199097,0.45081716775894165,0.533820629119873,0.3470422923564911,0.4864833950996399,0.39056581258773804,0.4572897255420685,0.45178818702697754,0.6464852094650269,0.41953587532043457,0.5895379781723022,0.2665175199508667,0.5242142081260681,0.18752044439315796,0.4619178771972656,0.1247091293334961,0.7004214525222778,0.4296245872974396,0.6552599668502808,0.2697482109069824,0.6012769937515259,0.1880609095096588,0.5459485650062561,0.12305447459220886,0.7568339109420776,0.4697062373161316,0.7277195453643799,0.3361474871635437,0.6905558705329895,0.2516736388206482,0.6490069031715393,0.1790999472141266
ok,0.6956190466880798,0.7961796522140503,0.6329002976417542,0.7467642426490784,0.5841356515884399,0.6764823198318481,0.5479130744934082,0.6212331056594849,0.5172086954116821,0.5658826231956482,0.6146706342697144,0.5675248503684998,0.5817105174064636,0.49697914719581604,0.5523732900619507,0.5058002471923828,0.5307435989379883,0.5329843759536743,0.6451776027679443,0.545265793800354,0.629832923412323,0.45281481742858887,0.5982900261878967,0.4061698019504547,0.5648683309555054,0.37641680240631104,0.6761221289634705,0.5497668385505676,0.6856788992881775,0.4574560821056366,0.6660308837890625,0.4043310880661011,0.6382681131362915,0.3645731806755066,0.7057626247406006,0.5774203538894653,0.7318066954612732,0.51310795545578,0.7227262258529663,0.467445433139801,0.6995682716369629,0.43093404173851013
ok,0.6801184415817261,0.7679400444030762,0.6155797243118286,0.7317506670951843,0.5653870105743408,0.6663331389427185,0.526757001876831,0.6203404068946838,0.49465978145599365,0.5732969045639038,0.5844377875328064,0.5622395873069763,0.5494447350502014,0.49549055099487305,0.5181353092193604,0.5097994208335876,0.5001761317253113,0.5396663546562195,0.6036938428878784,0.5428064465522766,0.5830928087234497,0.44370391964912415,0.5591098666191101,0.3876691460609436,0.5396633744239807,0.3398092985153198,0.6288599371910095,0.5467618107795715,0.6227810382843018,0.44477033615112305,0.6129273772239685,0.3760690689086914,0.6037158966064453,0.3160441517829895,0.6536545753479004,0.5681871175765991,0.649115800857544,0.48929446935653687,0.6442476511001587,0.4332606792449951,0.6387360095977783,0.3813779950141907
ok,0.7031517624855042,0.6860804557800293,0.636742889881134,0.679383397102356,0.5786935091018677,0.6465818881988525,0.5344868898391724,0.6286623477935791,0.4973110556602478,0.6064501404762268,0.5667093396186829,0.5361304879188538,0.5177391767501831,0.4970851540565491,0.49886420369148254,0.532619297504425,0.49692022800445557,0.5723783373832703,0.5781050324440002,0.5141122341156006,0.5349683165550232,0.43966907262802124,0.49686533212661743,0.4068184494972229,0.46579545736312866,0.37925854325294495,0.6012570261955261,0.5109300017356873,0.5747618079185486,0.42078739404678345,0.5483300685882568,0.3692944049835205,0.524568498134613,0.32415127754211426,0.6292551755905151,0.5261710286140442,0.6185411214828491,0.45842042565345764,0.6075068116188049,0.4111739993095398,0.5960755944252014,0.365166574716568
ok,0.8119868040084839,0.7351231575012207,0.7309507131576538,0.6886758804321289,0.6627516746520996,0.6072267293930054,0.6136881709098816,0.5447754263877869,0.5774381160736084,0.47953900694847107,0.6890444159507751,0.45655736327171326,0.6463485956192017,0.36179202795028687,0.6074156761169434,0.38150086998939514,0.5825014710426331,0.42416003346443176,0.7302664518356323,0.42959779500961304,0.6987907886505127,0.3065684139728546,0.6646208167076111,0.2283390462398529,0.635322093963623,0.16263112425804138,0.7779678106307983,0.43940284848213196,0.78476881980896,0.30736300349235535,0.7773641347885132,0.21611496806144714,0.7667452096939087,0.13605043292045593,0.8248872756958008,0.4811481237411499,0.8612744212150574,0.38775700330734253,0.8835358023643494,0.3134511411190033,0.9008582830429077,0.24384450912475586
ok,0.6383421421051025,0.6709886789321899,0.573409914970398,0.6650692224502563,0.5158736705780029,0.6341392397880554,0.46928098797798157,0.6138550043106079,0.42827320098876953,0.5905649662017822,0.5065245032310486,0.5306875705718994,0.4586004614830017,0.49438074231147766,0.4360659718513489,0.5241647958755493,0.42732366919517517,0.5595872402191162,0.5175670981407166,0.5019376873970032,0.4738277196884155,0.431683748960495,0.43583670258522034,0.3996818959712982,0.40235820412635803,0.37328293919563293,0.5401347279548645,0.4924064576625824,0.5155881643295288,0.40855637192726135,0.489324688911438,0.35912591218948364,0.46428102254867554,0.31714892387390137,0.5668649673461914,0.5012888312339783,0.5545896291732788,0.4327545464038849,0.5414079427719116,0.38533079624176025,0.526829183101654,0.3415318429470062
ok,0.7629395127296448,0.9303539991378784,0.7259571552276611,0.9039021134376526,0.6941845417022705,0.8608086109161377,0.6712174415588379,0.8255411386489868,0.6544743180274963,0.790510892868042,0.7019652724266052,0.7843848466873169,0.6823880672454834,0.7322366237640381,0.664505124092102,0.7410621643066406,0.6535429358482361,0.7649611830711365,0.7237659096717834,0.772148609161377,0.7118151783943176,0.707506537437439,0.699342668056488,0.6685997247695923,0.6889798641204834,0.6380825042724609,0.7481035590171814,0.778311550617218,0.750549852848053,0.7163023352622986,0.7479191422462463,0.6739406585693359,0.7442845702171326,0.638471245765686,0.7716096639633179,0.8004171252250671,0.7882890105247498,0.760097086429596,0.7995144128799438,0.728865385055542,0.8093100786209106,0.6995609402656555
ok,0.787339448928833,0.9470469951629639,0.7392483949661255,0.9016692042350769,0.7084915041923523,0.8548298478126526,0.6782506704330444,0.827172040939331,0.651292085647583,0.8011641502380371,0.7298094630241394,0.794236421585083,0.6863455772399902,0.749052107334137,0.6643840074539185,0.7620766758918762,0.6502225399017334,0.7833077311515808,0.7400804758071899,0.7997339963912964,0.7032743692398071,0.7210276126861572,0.6742092967033386,0.6908383965492249,0.6500457525253296,0.6690736413002014,0.7482584714889526,0.820767879486084,0.723008930683136,0.731155514717102,0.7068202495574951,0.696679949760437,0.6926629543304443,0.6649977564811707,0.7502745985984802,0.8436278104782104,0.7378986477851868,0.7952616810798645,0.7293283343315125,0.762848436832428,0.7196663618087769,0.7268031239509583
ok,0.7739375829696655,0.9483308792114258,0.7290447950363159,0.9141104221343994,0.6944441795349121,0.864145815372467,0.6680691838264465,0.8348286747932434,0.644818127155304,0.8049681186676025,0.7084202766418457,0.7896625995635986,0.6868677735328674,0.7400264143943787,0.6673767566680908,0.7523265480995178,0.653139054775238,0.7775443196296692,0.7213988304138184,0.7820689082145691,0.7073718905448914,0.7170026302337646,0.6833289861679077,0.6928240060806274,0.6609714031219482,0.6826308369636536,0.7367274761199951,0.7872186899185181,0.7288144826889038,0.7217388153076172,0.7078775763511658,0.6956341862678528,0.6857425570487976,0.6842148303985596,0.7529993057250977,0.8017987012863159,0.7537558078765869,0.748019278049469,0.7386423945426941,0.7196343541145325,0.7185772061347961,0.7022107839584351
ok,0.7740829586982727,0.9507132172584534,0.7286471724510193,0.9170883893966675,0.6938042640686035,0.8676881790161133,0.6680342555046082,0.8386870622634888,0.6449857950210571,0.8095619678497314,0.7078520655632019,0.7926312685012817,0.6854400634765625,0.7434142231941223,0.6659038066864014,0.7571769952774048,0.6514948010444641,0.7824928760528564,0.721101701259613,0.7855177521705627,0.7068936824798584,0.7201826572418213,0.6823442578315735,0.6947521567344666,0.6591886878013611,0.6823197603225708,0.736903965473175,0.7918229699134827,0.7292181849479675,0.7268168330192566,0.7089076638221741,0.7001198530197144,0.6869596242904663,0.6869319081306458,0.753589391708374,0.8080549836158752,0.7541279196739197,0.7552081346511841,0.7403022646903992,0.7265193462371826,0.7213765978813171,0.7077058553695679
ok,0.8615642189979553,0.6109516024589539,0.7790086269378662,0.5660878419876099,0.7083907723426819,0.49608057737350464,0.6609386205673218,0.43082156777381897,0.6377859711647034,0.35437342524528503,0.7312251925468445,0.35432493686676025,0.6986112594604492,0.2624635696411133,0.6695306301116943,0.2664232850074768,0.64908766746521,0.2954700291156769,0.7705144286155701,0.32404381036758423,0.7421519756317139,0.21337580680847168,0.707622766494751,0.1553141176700592,0.6711962223052979,0.11220401525497437,0.8150103688240051,0.3220657408237457,0.7949994802474976,0.2104564756155014,0.7696304321289062,0.14607051014900208,0.7387228012084961,0.09347093105316162,0.8606902956962585,0.34165820479393005,0.8479558229446411,0.2454206496477127,0.8325297236442566,0.18342694640159607,0.8113977909088135,0.12672683596611023
ok,0.6919742226600647,0.6140230894088745,0.6221830248832703,0.5780928730964661,0.5792779326438904,0.5260561108589172,0.5450916886329651,0.4960173964500427,0.5100160241127014,0.462242990732193,0.6114300489425659,0.4330328702926636,0.5649996399879456,0.38244086503982544,0.534107506275177,0.40615877509117126,0.5170118808746338,0.4413517415523529,0.6224191784858704,0.42258328199386597,0.572784423828125,0.3412652611732483,0.5215342044830322,0.3336172103881836,0.4853143095970154,0.3426985740661621,0.6302939653396606,0.42562657594680786,0.5905538201332092,0.33308812975883484,0.5422409176826477,0.32007160782814026,0.507988691329956,0.3265830874443054,0.630469024181366,0.43812406063079834,0.603951632976532,0.359709233045578,0.5710899829864502,0.3325110673904419,0.541289210319519,0.3267275393009186
